YEAR,DATE,COUNTY_NAME,COMTRS,SITE_NAME,PRODUCT_NAME,POUNDS_PRODUCT_APPLIED,CHEMICAL_NAME,POUNDS_CHEMICAL_APPLIED,AMOUNT_TREATED,UNIT_TREATED,AERIAL_GROUND_INDICATOR
2016,20-MAY-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,3,BUPROFEZIN,2.1,4.21,A,G
2016,25-MAR-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,5.49,BUPROFEZIN,3.843,6.93,A,G
2016,28-MAR-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,21,BUPROFEZIN,14.7,27.67,A,G
2016,28-MAR-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,22.5,BUPROFEZIN,15.75,27.56,A,G
2016,23-MAR-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,39,BUPROFEZIN,27.3,47.47,A,G
2016,30-MAR-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,12,BUPROFEZIN,8.4,16.11,A,G
2016,30-MAR-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,6,BUPROFEZIN,4.2,6.98,A,G
2016,25-MAR-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,11.01,BUPROFEZIN,7.707,12.57,A,G
2016,30-MAR-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,12,BUPROFEZIN,8.4,15.6,A,G
2016,26-MAR-16,SANTA BARBARA,42S09N33W18,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,6.48,BUPROFEZIN,4.536,8.51,A,G
2016,26-MAR-16,SANTA BARBARA,42S09N33W18,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,12.48,BUPROFEZIN,8.736,15.94,A,G
2016,31-MAR-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,1.98,BUPROFEZIN,1.386,2.55,A,G
2016,31-MAR-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,6,BUPROFEZIN,4.2,7.87,A,G
2016,31-MAR-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,1.2,BUPROFEZIN,.84,1.51,A,G
2016,25-MAR-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,27,BUPROFEZIN,18.9,32.83,A,G
2016,26-MAR-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,19.5,BUPROFEZIN,13.65,24.7,A,G
2016,26-MAR-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,9,BUPROFEZIN,6.3,11.73,A,G
2016,25-MAR-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,17.25,BUPROFEZIN,12.075,20.67,A,G
2016,14-MAY-16,SANTA BARBARA,42S08N32W28,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,39,BUPROFEZIN,27.3,52,A,G
2016,07-MAY-16,SANTA BARBARA,42S09N32W17,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,6.75,BUPROFEZIN,4.725,9,A,G
2016,06-MAY-16,SANTA BARBARA,42S08N32W28,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,19.5,BUPROFEZIN,13.65,26,A,G
2016,30-APR-16,SANTA BARBARA,42S08N32W28,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,21,BUPROFEZIN,14.7,28,A,G
2016,30-APR-16,SANTA BARBARA,42S08N32W34,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,51,BUPROFEZIN,35.7,68,A,G
2016,10-MAY-16,SANTA BARBARA,42S08N32W33,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,15,BUPROFEZIN,10.5,20,A,G
2016,10-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,11.25,BUPROFEZIN,7.875,14.37,A,G
2016,06-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,5.625,BUPROFEZIN,3.9375,6.93,A,G
2016,06-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,9,BUPROFEZIN,6.3,11.73,A,G
2016,10-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,3.375,BUPROFEZIN,2.3625,4.37,A,G
2016,10-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,22.5,BUPROFEZIN,15.75,30.17,A,G
2016,07-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,5.2088,BUPROFEZIN,3.64616,6.79,A,G
2016,07-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,7.695,BUPROFEZIN,5.3865,10.41,A,G
2016,03-JUN-16,SANTA BARBARA,42S09N33W07,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,6.75,BUPROFEZIN,4.725,8.67,A,G
2016,02-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,18,BUPROFEZIN,12.6,27.32,A,G
2016,03-JUN-16,SANTA BARBARA,42S09N33W07,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,5.625,BUPROFEZIN,3.9375,7.51,A,G
2016,03-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,1.125,BUPROFEZIN,.7875,1.57,A,G
2016,24-JUN-16,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,18.15,BUPROFEZIN,12.705,24.01,A,G
2016,27-JUN-16,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,24.115,BUPROFEZIN,16.8805,38.43,A,G
2016,09-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,2.25,BUPROFEZIN,1.575,2.55,A,G
2016,08-JUL-16,SANTA BARBARA,42S09N24W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,18.8694,BUPROFEZIN,13.20858,24.91,A,G
2016,09-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,13.185,BUPROFEZIN,9.2295,8.77,A,G
2016,21-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,0.3825,BUPROFEZIN,.26775,0.49,A,G
2016,03-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,8.6175,BUPROFEZIN,6.03225,10.94,A,G
2016,09-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,6.0438,BUPROFEZIN,4.23066,27.14,A,G
2016,03-JUN-16,SANTA BARBARA,42S09N33W07,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,4.8825,BUPROFEZIN,3.41775,6.22,A,G
2016,04-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,11.25,BUPROFEZIN,7.875,12.57,A,G
2016,04-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,4.1175,BUPROFEZIN,2.88225,4.77,A,G
2016,07-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,12.375,BUPROFEZIN,8.6625,15.6,A,G
2016,20-MAY-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,1.125,BUPROFEZIN,.7875,1.44,A,G
2016,20-MAY-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,4.5,BUPROFEZIN,3.15,5.6,A,G
2016,25-MAY-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,2.25,BUPROFEZIN,1.575,28.82,A,G
2016,26-MAY-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,15.75,BUPROFEZIN,11.025,21.7,A,G
2016,03-MAY-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",APPLAUD 70 DF INSECT GROWTH REGULATOR,4.5,BUPROFEZIN,3.15,6.02,A,G
2016,21-APR-16,SANTA BARBARA,42S10N33W32,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,127.5,BUPROFEZIN,89.25,173.49,A,G
2016,19-MAY-16,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,360.1,BUPROFEZIN,252.07,480.13,A,G
2016,13-APR-16,SANTA BARBARA,42S08N32W22,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,70.82,BUPROFEZIN,49.574,94.43,A,G
2016,12-APR-16,SANTA BARBARA,42S08N32W22,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,16.79,BUPROFEZIN,11.753,11.19,A,G
2016,20-APR-16,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,360.1,BUPROFEZIN,252.07,480.13,A,G
2016,16-APR-16,SANTA BARBARA,42S06N33W02,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,4.125,BUPROFEZIN,2.8875,5.48,A,G
2016,22-APR-16,SANTA BARBARA,42S08N32W35,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,730.74,BUPROFEZIN,511.518,487.16,A,G
2016,02-MAY-16,SANTA BARBARA,42S09N32W17,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,55.98,BUPROFEZIN,39.186,74.64,A,G
2016,02-MAY-16,SANTA BARBARA,42S09N32W16,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,103.37,BUPROFEZIN,72.359,137.82,A,G
2016,11-MAY-16,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,720,BUPROFEZIN,504,480,A,G
2016,11-MAY-16,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,135,BUPROFEZIN,94.5,90,A,G
2016,26-APR-16,SANTA BARBARA,42S09N33W02,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,207,BUPROFEZIN,144.9,284.7,A,G
2016,28-APR-16,SANTA BARBARA,42S08N33W10,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,170.67,BUPROFEZIN,119.469,227.56,A,G
2016,21-APR-16,SANTA BARBARA,42S08N33W23,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,58.71,BUPROFEZIN,41.097,78.28,A,G
2016,21-APR-16,SANTA BARBARA,42S08N32W35,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,63.93,BUPROFEZIN,44.751,85.24,A,G
2016,15-APR-16,SANTA BARBARA,42S08N33W23,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,70.83,BUPROFEZIN,49.581,47.22,A,G
2016,15-APR-16,SANTA BARBARA,42S08N32W35,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,85.49,BUPROFEZIN,59.843,113.98,A,G
2016,16-JUL-16,SANTA BARBARA,42S06N30W02,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,1.815,BUPROFEZIN,1.2705,2.42,A,G
2016,16-JUL-16,SANTA BARBARA,42S06N30W02,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,31.8,BUPROFEZIN,22.26,21.2,A,G
2016,15-JUL-16,SANTA BARBARA,42S06N30W02,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,9.24,BUPROFEZIN,6.468,12.32,A,G
2016,20-JUL-16,SANTA BARBARA,42S06N30W10,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,39.09,BUPROFEZIN,27.363,26.06,A,G
2016,26-JUL-16,SANTA BARBARA,42S06N30W11,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,48.075,BUPROFEZIN,33.6525,32.05,A,G
2016,20-JUL-16,SANTA BARBARA,42S06N30W11,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,31.2,BUPROFEZIN,21.84,41.6,A,G
2016,16-JUL-16,SANTA BARBARA,42S06N30W10,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,31.08,BUPROFEZIN,21.756,41.44,A,G
2016,27-JUL-16,SANTA BARBARA,42S07N30W35,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,23.295,BUPROFEZIN,16.3065,15.53,A,G
2016,25-JUL-16,SANTA BARBARA,42S07N30W35,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,4.23,BUPROFEZIN,2.961,5.64,A,G
2016,21-JUL-16,SANTA BARBARA,42S07N30W30,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,18.645,BUPROFEZIN,13.0515,12.43,A,G
2016,20-JUL-16,SANTA BARBARA,42S07N30W30,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,5.3625,BUPROFEZIN,3.75375,7.15,A,G
2016,28-JUL-16,SANTA BARBARA,42S06N30W11,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,66.1875,BUPROFEZIN,46.33125,44.15,A,G
2016,18-JUL-16,SANTA BARBARA,42S06N30W11,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,11.2725,BUPROFEZIN,7.89075,15.03,A,G
2016,20-JUL-16,SANTA BARBARA,42S07N31W35,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,1.815,BUPROFEZIN,1.2705,2.42,A,G
2016,15-JUL-16,SANTA BARBARA,42S07N30W34,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,5.7075,BUPROFEZIN,3.99525,7.61,A,G
2016,13-JUL-16,SANTA BARBARA,42S07N34W11,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,6.645,BUPROFEZIN,4.6515,4.43,A,G
2016,16-JUL-16,SANTA BARBARA,42S06N30W02,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,23.745,BUPROFEZIN,16.6215,15.83,A,G
2016,29-JUN-16,SANTA BARBARA,42S06N31W14,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,1.5,BUPROFEZIN,1.05,13.34,A,G
2016,30-JUN-16,SANTA BARBARA,42S06N31W14,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,1.5,BUPROFEZIN,1.05,12.66,A,G
2016,03-JUN-16,SANTA BARBARA,42S09N32W17,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,55.98,BUPROFEZIN,39.186,74.64,A,G
2016,03-JUN-16,SANTA BARBARA,42S09N32W16,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,103.37,BUPROFEZIN,72.359,137.82,A,G
2016,28-JUN-16,SANTA BARBARA,42S09N33W17,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,15.81,BUPROFEZIN,11.067,10.54,A,G
2016,12-MAY-16,SANTA BARBARA,42S08N32W22,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,70.82,BUPROFEZIN,49.574,94.43,A,G
2016,20-MAY-16,SANTA BARBARA,42S08N32W35,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,63.93,BUPROFEZIN,44.751,85.24,A,G
2016,20-MAY-16,SANTA BARBARA,42S08N33W23,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,58.71,BUPROFEZIN,41.097,78.28,A,G
2016,28-MAY-16,SANTA BARBARA,42S09N33W02,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,210.75,BUPROFEZIN,147.525,284.7,A,G
2016,13-MAY-16,SANTA BARBARA,42S08N32W35,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,85.49,BUPROFEZIN,59.843,113.98,A,G
2016,27-MAY-16,SANTA BARBARA,42S10N33W32,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,129.375,BUPROFEZIN,90.5625,173.26,A,G
2016,26-MAY-16,SANTA BARBARA,42S10N33W32,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,127.5,BUPROFEZIN,89.25,173.49,A,G
2016,25-APR-16,SANTA BARBARA,42S10N33W32,"GRAPES, WINE",APPLAUD INSECT GROWTH REGULATOR,125.625,BUPROFEZIN,87.9375,173.26,A,G
2016,19-JUL-16,SANTA BARBARA,42S08N32W35,"GRAPES, WINE",ASSAIL 70WP INSECTICIDE,1.11,ACETAMIPRID,.777,16.23,A,G
2016,18-JUL-16,SANTA BARBARA,42S08N33W23,"GRAPES, WINE",ASSAIL 70WP INSECTICIDE,1.36,ACETAMIPRID,.952,19.84,A,G
2016,17-AUG-16,SANTA BARBARA,42S08N33W23,"GRAPES, WINE",ASSAIL 70WP INSECTICIDE,5.38,ACETAMIPRID,3.766,78.28,A,G
2016,12-AUG-16,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",ASSAIL 70WP INSECTICIDE,32.13,ACETAMIPRID,22.491,467.36,A,G
2016,17-AUG-16,SANTA BARBARA,42S08N32W35,"GRAPES, WINE",ASSAIL 70WP INSECTICIDE,5.86,ACETAMIPRID,4.102,85.24,A,G
2016,16-JUN-16,SANTA BARBARA,42S09N33W03,"GRAPES, WINE",ASSAIL 70WP INSECTICIDE,5.0313,ACETAMIPRID,3.52191,35,A,G
2016,04-AUG-16,SANTA BARBARA,42S08N33W23,"GRAPES, WINE",ASSAIL 70WP INSECTICIDE,1.88,ACETAMIPRID,1.316,27.38,A,G
2016,04-AUG-16,SANTA BARBARA,42S08N32W35,"GRAPES, WINE",ASSAIL 70WP INSECTICIDE,5.71,ACETAMIPRID,3.997,83.07,A,G
2016,22-JUL-16,SANTA BARBARA,42S07N31W24,"GRAPES, WINE",ASSAIL 70WP INSECTICIDE,0.2188,ACETAMIPRID,.15316,3.5,A,G
2016,30-JUN-16,SANTA BARBARA,42S09N33W03,"GRAPES, WINE",ASSAIL 70WP INSECTICIDE,1.1363,ACETAMIPRID,.79541,9.09,A,G
2016,01-JUL-16,SANTA BARBARA,42S07N31W24,"GRAPES, WINE",ASSAIL 70WP INSECTICIDE,0.2188,ACETAMIPRID,.15316,3.5,A,G
2016,04-AUG-16,SANTA BARBARA,42S08N32W22,"GRAPES, WINE",ASSAIL 70WP INSECTICIDE,5.9,ACETAMIPRID,4.13,85.84,A,G
2016,30-MAR-16,SANTA BARBARA,42S08N32W21,"GRAPES, WINE",BADGE SC,1647.4364,COPPER HYDROXIDE,253.04623104,579.72,A,O
2016,31-MAR-16,SANTA BARBARA,42S08N32W21,"GRAPES, WINE",BADGE SC,1647.4364,COPPER HYDROXIDE,253.04623104,579.72,A,O
2016,31-MAR-16,SANTA BARBARA,42S08N32W21,"GRAPES, WINE",BADGE SC,1647.4364,COPPER OXYCHLORIDE,276.93405884,579.72,A,O
2016,30-MAR-16,SANTA BARBARA,42S08N32W21,"GRAPES, WINE",BADGE SC,1647.4364,COPPER OXYCHLORIDE,276.93405884,579.72,A,O
2016,30-MAR-16,SANTA BARBARA,42S09N32W09,"GRAPES, WINE",BADGE X2,35.69,COPPER HYDROXIDE,7.669781,35.69,A,G
2016,18-APR-16,SANTA BARBARA,42S09N33W17,"GRAPES, WINE",BADGE X2,15.97,COPPER HYDROXIDE,3.431953,14.21,A,G
2016,04-APR-16,SANTA BARBARA,42S09N32W08,"GRAPES, WINE",BADGE X2,177.68,COPPER HYDROXIDE,38.183432,177.68,A,G
2016,04-APR-16,SANTA BARBARA,42S09N32W09,"GRAPES, WINE",BADGE X2,214.92,COPPER HYDROXIDE,46.186308,214.92,A,G
2016,04-APR-16,SANTA BARBARA,42S09N32W09,"GRAPES, WINE",BADGE X2,54.48,COPPER HYDROXIDE,11.707752,54.48,A,G
2016,04-APR-16,SANTA BARBARA,42S09N32W15,"GRAPES, WINE",BADGE X2,207.37,COPPER HYDROXIDE,44.563813,207.37,A,G
2016,04-APR-16,SANTA BARBARA,42S09N32W08,"GRAPES, WINE",BADGE X2,250.96,COPPER HYDROXIDE,53.931304,250.96,A,G
2016,04-APR-16,SANTA BARBARA,42S09N32W09,"GRAPES, WINE",BADGE X2,29.79,COPPER HYDROXIDE,6.401871,29.79,A,G
2016,04-APR-16,SANTA BARBARA,42S09N33W01,"GRAPES, WINE",BADGE X2,159.86,COPPER HYDROXIDE,34.353914,159.86,A,G
2016,19-APR-16,SANTA BARBARA,42S09N33W17,"GRAPES, WINE",BADGE X2,1.68,COPPER HYDROXIDE,.361032,1.5,A,G
2016,01-APR-16,SANTA BARBARA,42S09N32W05,"GRAPES, WINE",BADGE X2,48.88,COPPER HYDROXIDE,10.504312,48.88,A,G
2016,28-MAR-16,SANTA BARBARA,42S09N32W17,"GRAPES, WINE",BADGE X2,74.64,COPPER HYDROXIDE,16.040136,74.64,A,G
2016,17-MAR-16,SANTA BARBARA,42S09N33W23,"GRAPES, WINE",BADGE X2,46,COPPER HYDROXIDE,9.8854,46,A,G
2016,27-MAR-16,SANTA BARBARA,42S09N32W16,"GRAPES, WINE",BADGE X2,129.42,COPPER HYDROXIDE,27.812358,129.42,A,G
2016,23-MAR-16,SANTA BARBARA,42S09N33W01,"GRAPES, WINE",BADGE X2,13.5,COPPER HYDROXIDE,2.90115,13.5,A,G
2016,23-MAR-16,SANTA BARBARA,42S10N33W34,"GRAPES, WINE",BADGE X2,32.5,COPPER HYDROXIDE,6.98425,32.5,A,G
2016,24-MAR-16,SANTA BARBARA,42S09N32W08,"GRAPES, WINE",BADGE X2,3,COPPER HYDROXIDE,.6447,3,A,G
2016,29-MAR-16,SANTA BARBARA,42S09N32W05,"GRAPES, WINE",BADGE X2,2.39,COPPER HYDROXIDE,.513611,2.39,A,G
2016,31-MAR-16,SANTA BARBARA,42S06N31W17,"GRAPES, WINE",BADGE X2,12,COPPER HYDROXIDE,2.5788,12,A,G
2016,23-MAR-16,SANTA BARBARA,42S09N32W05,"GRAPES, WINE",BADGE X2,182.01,COPPER HYDROXIDE,39.113949,182.01,A,G
2016,23-MAR-16,SANTA BARBARA,42S09N32W15,"GRAPES, WINE",BADGE X2,204.61,COPPER HYDROXIDE,43.970689,204.61,A,G
2016,18-MAR-16,SANTA BARBARA,42S09N32W15,"GRAPES, WINE",BADGE X2,44.56,COPPER HYDROXIDE,9.575944,44.56,A,G
2016,27-MAR-16,SANTA BARBARA,42S09N33W01,"GRAPES, WINE",BADGE X2,8.74,COPPER HYDROXIDE,1.878226,8.74,A,G
2016,04-APR-16,SANTA BARBARA,42S09N32W05,"GRAPES, WINE",BADGE X2,4.84,COPPER HYDROXIDE,1.040116,4.84,A,G
2016,04-APR-16,SANTA BARBARA,42S09N32W05,"GRAPES, WINE",BADGE X2,273.65,COPPER HYDROXIDE,58.807385,273.65,A,G
2016,04-APR-16,SANTA BARBARA,42S09N33W23,"GRAPES, WINE",BADGE X2,46,COPPER HYDROXIDE,9.8854,46,A,G
2016,04-APR-16,SANTA BARBARA,42S09N32W05,"GRAPES, WINE",BADGE X2,182.01,COPPER HYDROXIDE,39.113949,182.01,A,G
2016,01-APR-16,SANTA BARBARA,42S09N32W15,"GRAPES, WINE",BADGE X2,42.55,COPPER HYDROXIDE,9.143995,42.55,A,G
2016,01-APR-16,SANTA BARBARA,42S09N32W15,"GRAPES, WINE",BADGE X2,69.98,COPPER HYDROXIDE,15.038702,69.98,A,G
2016,01-APR-16,SANTA BARBARA,42S09N32W08,"GRAPES, WINE",BADGE X2,58.54,COPPER HYDROXIDE,12.580246,58.54,A,G
2016,01-APR-16,SANTA BARBARA,42S09N32W08,"GRAPES, WINE",BADGE X2,10.13,COPPER HYDROXIDE,2.176937,10.13,A,G
2016,10-MAY-16,SANTA BARBARA,42S09N33W17,"GRAPES, WINE",BADGE X2,20.7,COPPER HYDROXIDE,4.44843,20.7,A,G
2016,16-MAY-16,SANTA BARBARA,42S09N33W17,"GRAPES, WINE",BADGE X2,1.5,COPPER HYDROXIDE,.32235,1.5,A,G
2016,17-MAY-16,SANTA BARBARA,42S09N33W17,"GRAPES, WINE",BADGE X2,14.21,COPPER HYDROXIDE,3.053729,14.21,A,G
2016,21-MAR-16,SANTA BARBARA,42S09N32W08,"GRAPES, WINE",BADGE X2,58.54,COPPER HYDROXIDE,12.580246,58.54,A,G
2016,21-MAR-16,SANTA BARBARA,42S09N32W05,"GRAPES, WINE",BADGE X2,48.88,COPPER HYDROXIDE,10.504312,48.88,A,G
2016,21-MAR-16,SANTA BARBARA,42S09N32W08,"GRAPES, WINE",BADGE X2,10.13,COPPER HYDROXIDE,2.176937,10.13,A,G
2016,21-MAR-16,SANTA BARBARA,42S09N32W15,"GRAPES, WINE",BADGE X2,69.98,COPPER HYDROXIDE,15.038702,69.98,A,G
2016,31-MAR-16,SANTA BARBARA,42S09N31W19,"GRAPES, WINE",BADGE X2,52.93,COPPER HYDROXIDE,11.374657,52.93,A,G
2016,22-MAR-16,SANTA BARBARA,42S09N33W01,"GRAPES, WINE",BADGE X2,8.74,COPPER HYDROXIDE,1.878226,8.74,A,G
2016,22-MAR-16,SANTA BARBARA,42S09N32W05,"GRAPES, WINE",BADGE X2,4.84,COPPER HYDROXIDE,1.040116,4.84,A,G
2016,31-MAR-16,SANTA BARBARA,42S09N33W20,"GRAPES, WINE",BADGE X2,211.5,COPPER HYDROXIDE,45.45135,211.53,A,G
2016,30-MAR-16,SANTA BARBARA,42S09N33W14,"GRAPES, WINE",BADGE X2,8,COPPER HYDROXIDE,1.7192,8,A,G
2016,07-APR-16,SANTA BARBARA,42S09N32W05,"GRAPES, WINE",BADGE X2,2.39,COPPER HYDROXIDE,.513611,2.39,A,G
2016,28-MAR-16,SANTA BARBARA,42S09N31W19,"GRAPES, WINE",BADGE X2,180.02,COPPER HYDROXIDE,38.686298,180.02,A,G
2016,18-MAR-16,SANTA BARBARA,42S09N31W19,"GRAPES, WINE",BADGE X2,288.82,COPPER HYDROXIDE,62.067418,288.82,A,G
2016,23-MAR-16,SANTA BARBARA,42S09N32W08,"GRAPES, WINE",BADGE X2,250.96,COPPER HYDROXIDE,53.931304,250.96,A,G
